#Urban population growth: annual %
"country",1960,"1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011"
"Nigeria",7.088102705,6.89446992023515,6.70923997797132,6.53470446029526,6.36670206120207,6.20843962641101,4.76553227780461,4.72098459916098,4.68915073152763,4.6720704401478,4.6678107274062,4.850928320831,4.83237061013101,4.85243608804192,4.91847652643406,5.00557644334644,5.27466031890545,5.3305950567452,5.30606152610815,5.18339089356857,5.0010462975711,4.94350037030887,4.7715022259176,4.65040538260251,4.59692198435701,4.58750510051147,4.70469543240402,4.68170441602858,4.6392443700861,4.56933671404179,4.48265966321372,4.46302783986284,4.38856294095688,4.32012454300598,4.25962002932236,4.20693386755081,4.12916622912632,4.08482174389704,4.05601059005409,4.04524168881756,4.04644657761287,4.00168612848978,4.00598914052434,4.0041334040305,3.99321798248096,3.97626609752913,3.8944237748949,3.88060133166595,3.86858393206932,3.85920064927903,3.85108684928447,3.76846182027122
"Niue",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Norfolk Island",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Northern Cyprus",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Northern Mariana Islands",5.560731247,5.54762637075301,4.74513443700256,4.32374795722321,4.44632863394629,4.92117987151268,6.70737435184168,7.00119540337401,7.113732280305,6.96337737873188,6.64564102841167,6.33922086964555,6.34885328454592,6.00808832515553,5.23290518929281,4.32109275310951,2.08490321875593,1.36146012848567,2.12150306771482,4.76522090001699,8.37980494882675,10.7120083016863,12.7197887874691,13.1435345213598,12.1983275311058,10.6965188491561,9.23168017743314,8.21789981889798,7.46280888594939,7.0027587373348,6.708369121727,6.03584458022272,5.63731777413673,5.28635015970034,4.99152069373509,4.70534032799869,4.64933733683401,4.35381412567054,3.84411174427379,3.06480360424741,2.13720852926177,1.22746301121688,0.436012733755681,-0.281696257946006,-0.885563478032342,-1.37298671566326,-1.93446798150851,-2.41531186519404,-2.45787890594544,-1.86071190713619,-0.781946662638187,0.541782928091922
"Norway",0.712470844,3.81245028753218,3.73307115457479,3.60240079879505,3.52290416380318,3.47029585086886,3.48162318300037,3.44965929432724,3.38717607445883,3.29805902896214,3.14966888140216,1.55124010458709,1.6075864721807,1.53524478000246,1.44916260273304,1.37388919927564,1.15826058433708,1.10718987556685,1.06166318514698,1.01584907366617,0.991979570991438,0.560727645489825,0.583457920440575,0.54677360434936,0.497451663864901,0.514258165093596,0.537705469435402,0.64873929352406,0.718286607042351,0.59284665691284,0.523866976551933,0.97777444421601,1.07595093014568,1.09152461183251,1.06323257820012,1.0105430277397,1.13313633610681,1.16457703641333,1.21391810441548,1.29946517968703,1.25999500979734,0.875757349399274,0.907639419069777,0.953529476912494,0.956585781601442,1.04539564111132,1.22058331333896,1.44820838247705,1.65810431342469,1.6712099822461,1.6540740600596,1.61849086353358
"Oman",7.862082392,9.31197599375822,8.93194818749121,8.60201692812362,8.30998241229247,8.05977527580323,9.03356106263658,8.76695478217296,8.57721908524859,8.4611959559927,8.40668085123078,9.14185929160585,9.05254301906107,9.06944477664554,9.19633740682179,9.37198364002414,9.91862276425781,9.95433786137049,9.92529329113567,9.82250098684944,9.65644259616863,9.56224091391041,9.36085601377758,9.04200329297385,8.59848734341553,8.09760899258027,7.36824886737113,6.88391103602718,6.60331397261473,6.56910685664904,6.65580423303572,5.81168995331816,5.883154927735,5.57465955352992,4.81347527906224,3.80378227212979,1.16174998011046,0.314122785396989,-0.182470140814717,-0.185859531995608,0.182733653513155,0.755072337047954,1.12893344871348,1.52103480069133,1.89165761610002,2.22290527981896,2.83986877777406,3.14831460675967,3.26885363186667,3.16295392482336,2.90947989396993,2.60817232807298
"Pakistan",4.624025467,3.66043142544977,3.69579283205421,3.72467158009621,3.7465796249378,3.76400888850337,3.69842392595846,3.72159376001552,3.74166217505431,3.75831478872869,3.77524430664672,3.96320352751839,3.9811716191093,4.02068827065483,4.08604019655887,4.16632271579125,4.39189874148982,4.45079724190296,4.50605620992565,4.55620161423285,4.59701125884896,4.31099045969005,4.32964789954476,4.32633660271529,4.29919330778337,4.25175265206416,4.17417386827854,4.11860486360663,4.02566224194058,3.89044225935042,3.73335309447238,3.57689782084535,3.42409798438624,3.33412262372178,3.32364558330312,3.35969734951357,3.44227712256321,3.46383808830327,3.41305121943982,3.26985267998534,3.07124273812644,2.88604400565859,2.71340495360258,2.59498425077776,2.54886774637245,2.55336244471414,2.60090952748775,2.60205486595375,2.60232265893606,2.59652181347435,2.58530057053822,2.72485783885483
"Palau",,3.20232375154347,2.99131477918872,2.75530834786577,2.52403999881739,2.2683761486218,1.99310674117272,1.72514618234452,1.60957670419071,1.6300599877783,1.76294222559762,1.98822241940502,2.14920818530597,2.07784987962454,1.70641795677554,1.16118021945029,0.490805295281275,-0.02530965214002,-0.153080630909937,0.254313355459025,1.02555403979784,3.04872888946977,3.77962196321289,4.19977182449322,4.1662390983501,3.86261060863,2.70681860721432,2.45780686967956,2.37320315996116,2.53637928456186,2.82898351329796,3.02695410786185,3.22150057004746,3.3193669493142,3.28811842718387,3.15865597979355,2.10628678178268,1.9765306024879,1.7679604625785,1.47617999311214,1.13718843321591,3.38016350319718,3.01829269906011,2.73253434241497,2.58453456498206,2.53037879258805,1.97449730839574,1.96100630316164,1.95291213423854,1.96974297193048,1.98646031728762,1.55948975959747
"Panama",4.214759514,4.4420580105633,4.41842654713927,4.39925706676878,4.3872541956729,4.3773413735102,4.3773913789678,4.35488096083067,4.31680486537516,4.26036758106607,4.19186143859644,3.36564219771344,3.30920759257214,3.25704487737597,3.21141926732498,3.16937172430394,3.13331401204365,3.08973289420232,3.03818587644207,2.97714168000877,2.91098491780973,2.94200852220098,2.8826139895604,2.83079953912055,2.78831552480846,2.75374166628229,2.76576558087383,2.73541667942776,2.71557134546084,2.70774031013174,2.70774420217071,4.29735758122994,4.25113690880411,4.20316444004073,4.15150020282039,4.09665333470241,3.94607978234506,3.89550841007635,3.83989204130617,3.7782201743565,3.71246174437794,3.38839232986469,3.33050127938587,3.27377074569103,3.21919543294744,3.1659829913073,2.81065169039269,2.76463724615651,2.71704427283088,2.66741834860573,2.61673004803466,2.31663480853454
"Papua New Guinea",8.420348223,10.6740296968569,10.007900082481,9.4651955697222,9.02378224665239,8.66243124364809,16.8498797420822,15.0602336434525,13.715288995042,12.6870751443994,11.8782135754816,7.03172646908829,6.96537769687575,6.85532903438336,6.68876829457291,6.48877027128167,4.62161393083964,4.52329015637815,4.45358981237383,4.42358325033839,4.41736651958378,4.16838736342315,4.16126983771465,4.1255705790361,4.05361910554712,3.96111123014734,3.9296471257431,3.85122939389749,3.79867441479098,3.77896413352265,3.78253444835689,1.2425953894721,1.24569458492384,1.25613050799655,1.27350511768741,1.29257874481953,1.36433915781705,1.37642698641282,1.36814513585758,1.33493232760714,1.28450034133279,1.59564645451169,1.55023202536255,1.50785081548288,1.47118065190742,1.43761127262719,2.20764388219818,2.17976685206958,2.14724078644452,2.10909914081249,2.06761380076347,2.8059966698916
"Paraguay",2.908741988,3.01321048686153,3.02210763391917,3.03004845554539,3.03699624137734,3.0409013468311,3.13215103043667,3.13516140285099,3.11096584457074,3.05391853852863,2.97963012799873,3.48961080763812,3.42543308291869,3.39353813296103,3.40230702336825,3.44039027485178,3.87893067149432,3.90380364415714,3.94773508896911,4.01223313940979,4.0845503085129,4.43510273535899,4.4799646944631,4.48896777531819,4.45438562107839,4.38905117180333,4.49766936395135,4.4208813409172,4.33932285668813,4.25519386375678,4.16958680984438,3.97157653727925,3.88731835597814,3.80489238071437,3.72533539683732,3.64893294246214,3.48378631826841,3.41328746236807,3.34928416778403,3.29282186736779,3.24200917040685,3.17111370977249,3.12489208712721,3.07750415684754,3.02785426377412,2.97752576397184,2.85112293641194,2.80605917076709,2.76780526611292,2.73783666957948,2.71326534004836,2.60799544454092
"Peru",4.044163796,4.98690607440531,4.98003393036615,4.95295235379315,4.90110520631311,4.83376188120473,4.94308593817029,4.87057382774996,4.81030097537676,4.76623844179898,4.73223393557879,4.18863269733007,4.16343105264223,4.13557100842341,4.10424068872737,4.06869003412457,3.73018560237172,3.69686724056999,3.64967919946515,3.5862513634319,3.51272950491242,3.1817452387829,3.11227966190125,3.05321622200889,3.00815375719204,2.97166290556593,2.86200232683671,2.8228843559493,2.77542070169457,2.71701307722486,2.65155412721926,2.58629181409293,2.52027013694297,2.4615262144653,2.41262813453578,2.36923350022695,2.34124851393364,2.29615077942004,2.23641473476004,2.15768025920839,2.06742854667729,1.95072234307416,1.87030680196446,1.79837335542224,1.73797328739837,1.68834065443076,1.60910080553259,1.56629597383318,1.54397988312875,1.54651044720287,1.56586154796602,1.53780830071596
"Philippines",4.14628913,4.19652985739773,4.1710540644365,4.12284971986791,4.04727605928318,3.95668401848671,3.90705664327383,3.82779095631462,3.7684885445777,3.73423325490772,3.71727639588488,4.42724519621377,4.39469229749727,4.36309901466776,4.33080657371966,4.29843545624553,3.89948303642532,3.87814056080209,3.86009647437937,3.84584703987154,3.83289088586332,5.72374523425184,5.63064808407559,5.53814146701854,5.44524831355243,5.35128541008026,5.25215228759366,5.1617323197946,5.05920229762365,4.94168412701491,4.81656254959085,2.31006411654269,2.24302948380677,2.19163001197568,2.16053603817855,2.14279212892189,2.12584894279098,2.103346606961,2.07894879596901,2.05115966395105,2.01970582811368,2.13533060230522,2.10581252099153,2.06012551986252,1.9943931681969,1.91753745111744,2.07419525623855,2.00329324285318,1.95503300152356,1.9362480476761,1.93753412972335,2.179042706741
"Pitcairn",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Poland",3.587241606,2.02439716978431,2.06321766834659,2.23420124679265,2.28564374729628,1.87163949536898,1.54229955458996,1.74989310259261,1.73873329662046,1.55827371677487,1.12571883427939,1.56754314844795,2.01569254220315,2.08311900448717,2.1211449540845,2.14162185899509,2.00787225601475,1.96384298235404,1.7841402396344,1.78255465735785,1.89411865199728,1.54488764539016,1.55327146804691,1.56669428733913,1.52966429398942,1.42477616495221,1.12318179279865,1.00437359845553,0.852698622494545,0.797984468366402,0.826831607011104,0.427445244947941,0.379394556891774,0.327111246387121,0.283619904360338,0.208275929041964,0.148576473589133,0.137905132908545,0.108150613162726,0.064042183184009,-0.463315473383266,-0.620606848660126,-0.130682484224418,-0.151927480799758,-0.143018866850554,-0.128526558321979,-0.229806841743707,-0.221018760444644,-0.153354758861742,-0.099508241791208,-0.08350147850292,0.00219654090644
"Portugal",1.908597278,1.89255660913202,1.79739494945123,1.46788866188372,1.10857823842587,0.634352298598851,0.291766434430853,0.400760912170115,0.596816837787148,0.116672311904678,0.117617984102794,0.58939309243637,0.848347483030824,1.02361472685109,2.37780311036487,4.77377164976765,3.8231282465339,2.03129432511669,2.03918603850987,2.0230903146097,2.02356807837387,2.03494530258944,1.76571492082287,1.60517380076843,1.51288507505994,1.38928133452809,1.23978870748738,1.10884105702845,1.01907912890322,0.964638599812161,0.880412519230972,1.17060932695065,1.32788911980099,1.41689077878195,1.4888189548325,1.52025229162816,1.55287026705722,1.59320075592161,1.62485473044083,1.65220916225506,1.74531854064769,1.81555352386189,1.8774867236398,1.83301506682297,1.70336445261914,1.56022789946463,1.34346869418653,1.22925156865502,1.1255049196434,1.07786978344608,1.01928937408022,0.878053783992288
"Puerto Rico",1.885974151,4.83802468892876,5.0785071422305,5.0930995659192,4.78147572760924,4.29688296163398,3.79557879556488,3.32616368695627,3.09611166038824,3.24480774037103,3.61464922727844,3.12444649235237,3.46310473392664,3.62783389674944,3.52636171232782,3.26939283151317,2.96352310127915,2.75732951586445,2.58864094886814,2.4904300287756,2.43624109117934,1.80065981121585,1.73316454553088,1.68074528138114,1.64719454258167,1.62597575965108,1.82872232734938,1.80462911122882,1.78132063339586,1.75712645496553,1.73045063871528,4.76949411304341,4.5489446123995,4.59900529334247,4.54966442121652,4.41800388997119,2.83236810535433,2.61105052536898,2.22871189936152,2.12772758290935,1.87752328011164,0.844189711804378,0.75503635531476,0.684793333478244,0.638818618590324,0.470313467362603,-0.191245600699879,-0.353937171944876,-0.355529338751449,-0.314786903909683,-0.263913987175432,-0.317281949464396
"Qatar",7.309045701,8.63701725550758,9.42680939545738,9.70881724616404,9.48135944824722,9.01344437307357,8.30046857040845,7.96491392013332,7.89952840506009,8.12551054728654,8.45368606137692,8.78172297028395,9.02982652854896,8.72855528555046,7.87816451086678,6.86624569094223,5.66553282759458,4.9242378716777,5.2458085990865,6.75924786484253,8.72545404098234,10.5075281126973,11.3123712348384,11.1245058638809,10.0410402339129,8.56113475850861,7.7095573234211,6.70519726706822,5.66379419020722,4.57999936722876,3.53115296125914,2.39994110187132,1.56040299858762,1.12776132603263,1.22028245494402,1.72018878410752,2.45626134665607,3.41900559802961,3.99446898466806,4.03609516874421,3.9065299652142,3.08857605596459,2.85137773496244,4.82642587112723,9.24879774967799,14.0357651664294,17.7819195109456,18.8349156332437,17.2132843762528,13.7405678451303,9.84698779179329,6.25259252152581
"Reunion",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Romania",3.335002839,2.82140576553698,2.63036437073241,2.58774937489909,2.54652359378272,2.46049458250687,2.34302009490679,3.00810773082772,2.69480754012467,2.37810799979941,2.50768257168987,2.2757530214243,2.17843774742878,2.06507099238672,2.11959310124336,2.42820810212656,2.70572011225524,2.42316690288209,2.3513612511628,2.06776990907328,2.1025649835647,2.31097254728603,1.96116009806901,1.81791059670736,1.76732096099862,1.88733987622018,1.88576586430778,1.80393230148391,1.86117973231154,1.82075082573503,1.52722057316193,-0.661456211035169,-0.696653894520087,0.070273074501221,0.060578093061152,0.003215049418238,-0.573085677792435,-0.573668465129809,-0.493569744381013,-0.44439181508722,-0.417681683971478,-1.48678556596738,-1.58840690696994,-0.37222479226233,-0.354683348875462,-0.324931102719308,-0.204745517399552,-0.177773265372674,-0.143069982570908,-0.143170494273053,-0.186218303686981,-0.169618336987108
"Russia",3.270343721,2.75078454724465,2.7243251038338,2.69870595479431,2.67388769612174,2.64983334964303,2.03605300961331,2.01484719122302,1.99424577787409,1.97422329222497,1.95475566903605,1.83243254558595,1.81678962129977,1.801530788431,1.78664207208483,1.7721101672065,1.69877539225039,1.68895645565648,1.67932926181586,1.66988824850743,1.66733120471244,1.28835869001617,1.24531236880347,1.21149169797396,1.36685600083048,1.38249861638091,1.12578810305101,1.10393917052645,1.05321225367221,0.989879078155395,0.787450109282365,0.217637146125975,0.0377293843264,-0.119720636695179,-0.129962143075448,-0.137541451327387,-0.27772896820536,-0.300869864026285,-0.281318013238875,-0.408443321051598,-0.010099450570547,-0.356444224153577,-0.560994779253564,-0.59794379446991,-0.634915662805716,-0.602622506771407,-0.257300861034732,-0.083684623383772,0.091407672139813,0.168452566275003,0.203296048601385,0.240846201374198
"Rwanda",5.092549355,6.03861264198492,5.94803221760033,5.86267285427711,5.78308150164516,5.70992143742072,6.020717651317,5.93840179858899,5.86746951956918,5.80853258420309,5.75914023869497,8.02157539637908,7.81179863893767,7.63234905051988,7.48184079952835,7.35117088738993,6.83450712792683,6.74707969871332,6.64673434990901,6.52879427613556,6.40107077504254,4.53474608200388,4.33336615029038,4.35541592452488,4.65670361605043,5.05064333315748,5.8379863409728,6.24051055707602,5.58952710380563,3.6995816457799,1.11914573529818,6.69012890907846,2.8888262730173,0.868477738869499,1.96936382436134,5.80016330572922,16.5156339330518,19.2033728158035,19.7088770264871,17.8389329426404,14.8664575707276,9.65924162217395,7.84833057281114,6.65314236759908,6.29138686597529,6.50000005113886,4.01031149761742,4.22913251992604,4.37701002329652,4.40376683586365,4.34843413068051,4.58837723591915
"St. Barthélemy",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"St. Helena",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"St. Kitts and Nevis",,1.37360264526573,1.32204378116784,1.27274924188831,1.22557306241844,1.18038156006971,0.48277135958918,0.439267065494519,0.397522510874591,0.357433037305934,0.318902124538079,-0.152711812168568,0.065576653456915,-0.165591912541188,-0.172831643552099,0.049512732620046,-0.203444520128487,1.48882582446879,0.633097485289055,0.212531830126086,2.09887972200691,0.428394304246132,0.405477040363838,-1.24366886406158,-2.68750818233421,-2.49128507767981,-0.70159117944162,-0.702895025476715,-0.704208338855417,-0.70553122306832,-0.706863783119959,-1.05480173892259,-1.03600775769349,-1.01724200699066,-0.998504932416491,-0.979796989000983,-0.87496310899549,-0.87909908973433,-2.0722925004735,4.6048176862338,4.11266198964479,3.61026283041586,0.860803653283662,-0.43172633974395,3.41557455643928,0.853982362896446,1.2030377671067,1.19844920470115,1.18795279270028,1.17764416814322,1.16179327073845,1.49479259435808
